5901,2020-12-27T17:39:38Z,2020-12-27T17:46:31Z,682.85913474,689.54494975,686.0021615881363
5902,2020-12-27T17:46:31Z,2020-12-27T17:52:42Z,685.08966407,688.08122126,686.4264320167468
5903,2020-12-27T17:52:42Z,2020-12-27T17:59:14Z,685.65273195,689.20969361,687.5861881448099
5904,2020-12-27T17:59:14Z,2020-12-27T18:05:37Z,687.10935856,691.36692639,689.3424455156437
5905,2020-12-27T18:05:38Z,2020-12-27T18:11:44Z,689.25969896,692.97416290,691.2522573003951
5906,2020-12-27T18:11:44Z,2020-12-27T18:18:16Z,692.27211018,694.24369780,693.2839212047061
5907,2020-12-27T18:18:16Z,2020-12-27T18:24:44Z,692.48368150,693.69601235,693.1568457233332
5908,2020-12-27T18:24:45Z,2020-12-27T18:31:05Z,691.83673469,694.76131144,693.3499590630001
5909,2020-12-27T18:31:08Z,2020-12-27T18:37:32Z,688.62648678,692.44509719,690.3253493912069
5910,2020-12-27T18:37:32Z,2020-12-27T18:43:44Z,688.77551020,690.16764283,689.5252511475
5911,2020-12-27T18:43:44Z,2020-12-27T18:50:17Z,690.81632653,695.00000000,692.9561894694443
5912,2020-12-27T18:50:17Z,2020-12-27T18:56:25Z,693.58765084,694.49917760,694.0734399744999
5913,2020-12-27T18:56:25Z,2020-12-27T19:03:06Z,692.17462304,694.75962205,693.6999893618517
5914,2020-12-27T19:03:08Z,2020-12-27T19:09:35Z,693.08811009,694.55649795,693.8885623844445
5915,2020-12-27T19:09:36Z,2020-12-27T19:15:46Z,694.67462304,700.69601235,698.0479889248514
5916,2020-12-27T19:15:50Z,2020-12-27T19:22:22Z,699.63079396,702.86958067,701.0218772046123
5917,2020-12-27T19:22:22Z,2020-12-27T19:28:47Z,697.63239317,701.92726776,700.6143868947829
5918,2020-12-27T19:28:47Z,2020-12-27T19:35:18Z,697.24437628,700.69678397,699.3160619860465
5919,2020-12-27T19:35:18Z,2020-12-27T19:41:21Z,699.31962522,701.93330103,700.9325928606249
5920,2020-12-27T19:41:22Z,2020-12-27T19:47:42Z,701.06871224,707.21913439,704.2506717216665
5921,2020-12-27T19:47:43Z,2020-12-27T19:54:18Z,703.25264166,707.82020261,705.3473568139998
5922,2020-12-27T19:54:18Z,2020-12-27T20:00:43Z,703.53994532,706.41019961,705.2685363523809
5923,2020-12-27T20:00:44Z,2020-12-27T20:06:52Z,697.27915909,704.18450959,699.7545147901221
5924,2020-12-27T20:06:52Z,2020-12-27T20:13:22Z,695.24454507,698.02861441,696.565578171566
5925,2020-12-27T20:13:22Z,2020-12-27T20:19:41Z,692.48424230,700.62576565,696.5287578981737
5926,2020-12-27T20:19:41Z,2020-12-27T20:26:29Z,693.49195746,695.33336013,694.4685008127273
5927,2020-12-27T20:26:30Z,2020-12-27T20:32:50Z,694.53092315,700.73143223,697.2638161320878
5928,2020-12-27T20:32:50Z,2020-12-27T20:38:52Z,691.00000000,695.91836733,692.5671640704901
5929,2020-12-27T20:38:52Z,2020-12-27T20:45:24Z,688.50000000,693.60275161,691.0773798648045
5930,2020-12-27T20:45:25Z,2020-12-27T20:51:54Z,684.07425664,691.83673469,687.2412077651654
5931,2020-12-27T20:51:54Z,2020-12-27T20:58:24Z,674.98117868,686.81836796,679.7581105285661
5932,2020-12-27T20:58:24Z,2020-12-27T21:04:27Z,672.98449211,679.69924457,676.4244656729816
5933,2020-12-27T21:04:28Z,2020-12-27T21:11:20Z,674.18697690,681.29285713,678.1234179305757
5934,2020-12-27T21:11:20Z,2020-12-27T21:17:41Z,667.00000000,676.62836204,670.8511100913206
5935,2020-12-27T21:17:41Z,2020-12-27T21:23:58Z,661.03307501,670.80879376,665.5281448806559
5936,2020-12-27T21:23:58Z,2020-12-27T21:30:19Z,669.81075207,675.44476333,672.4678846665028
5937,2020-12-27T21:30:19Z,2020-12-27T21:36:53Z,672.20818440,679.69924457,676.6209712432202
5938,2020-12-27T21:36:54Z,2020-12-27T21:42:57Z,675.00000000,679.63136439,677.0402437742305
5939,2020-12-27T21:42:57Z,2020-12-27T21:49:17Z,677.01126115,682.19924457,680.3630693686249
5940,2020-12-27T21:49:18Z,2020-12-27T21:56:05Z,679.01844040,680.86643066,679.9116866111904
5941,2020-12-27T21:56:06Z,2020-12-27T22:02:22Z,675.68842482,679.71010758,677.77909123125
5942,2020-12-27T22:02:23Z,2020-12-27T22:08:46Z,677.55102040,681.99698900,679.86033392525
5943,2020-12-27T22:08:46Z,2020-12-27T22:14:53Z,681.63265307,685.00000000,683.5597922430907
5944,2020-12-27T22:14:53Z,2020-12-27T22:21:34Z,678.57142857,682.00000000,680.1045582532727
